"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tunisia","TUN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","65.6512","66.3776","67.104","65.8764","64.6488","63.4212","62.1936","60.966","57.4054","53.8448","50.2842","46.7236","43.163","42.0022","40.8414","39.6806","38.5198","37.359","35.9372","34.5154","33.0936","31.6718","30.25","28.9382","27.6264","26.3146","25.0028","23.691","22.3666","21.0422","19.7178","18.3934","17.069","15.589","14.109","12.629","11.149","9.669","8.9534","8.2378","7.5222","6.8066","6.091","6.1592","6.2274","6.2956","6.3638","6.432","6.6636","6.8952","7.1268","7.3584","7.59","7.6402","7.6904","7.7406","7.7908","7.841","7.85","7.859","",
"Turkey","TUR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","122.3536","121.4558","120.558","119.2826","118.0072","116.7318","115.4564","114.181","112.4402","110.6994","108.9586","107.2178","105.477","103.6678","101.8586","100.0494","98.2402","96.431","94.2926","92.1542","90.0158","87.8774","85.739","82.9658","80.1926","77.4194","74.6462","71.873","69.5516","67.2302","64.9088","62.5874","60.266","59.1488","58.0316","56.9144","55.7972","54.68","52.7966","50.9132","49.0298","47.1464","45.263","43.9132","42.5634","41.2136","39.8638","38.514","37.0598","35.6056","34.1514","32.6972","31.243","30.3062","29.3694","28.4326","27.4958","26.559","25.5558","24.5526","",
"Tuvalu","TUV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","157.75","157.68","157.61","157.3902","157.1704","156.9506","156.7308","156.511","156.3398","156.1686","155.9974","155.8262","155.655","155.622","155.589","155.556","155.523","155.49","154.6294","153.7688","152.9082","152.0476","151.187","150.3252","149.4634","148.6016","147.7398","146.878","145.6422","144.4064","143.1706","141.9348","140.699","139.4372","138.1754","136.9136","135.6518","134.39","134.347","134.304","134.261","134.218","134.175","134.03","133.885","133.74","133.595","133.45","131.392","129.334","127.276","125.218","123.16","122.205","121.25","120.295","119.34","118.385","116.926","115.467","",
"Uganda","UGA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","171.521","172.117","172.713","173.056","173.399","173.742","174.085","174.428","174.33","174.232","174.134","174.036","173.938","174.0114","174.0848","174.1582","174.2316","174.305","174.0864","173.8678","173.6492","173.4306","173.212","173.2204","173.2288","173.2372","173.2456","173.254","174.034","174.814","175.594","176.374","177.154","177.451","177.748","178.045","178.342","178.639","176.3152","173.9914","171.6676","169.3438","167.02","163.7628","160.5056","157.2484","153.9912","150.734","146.9648","143.1956","139.4264","135.6572","131.888","129.2776","126.6672","124.0568","121.4464","118.836","116.0714","113.3068","",
"Ukraine","UKR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","29.514","29.029","28.544","29.1688","29.7936","30.4184","31.0432","31.668","33.1728","34.6776","36.1824","37.6872","39.192","40.4424","41.6928","42.9432","44.1936","45.444","47.4534","49.4628","51.4722","53.4816","55.491","57.0124","58.5338","60.0552","61.5766","63.098","62.0184","60.9388","59.8592","58.7796","57.7","54.8676","52.0352","49.2028","46.3704","43.538","40.6862","37.8344","34.9826","32.1308","29.279","29.5054","29.7318","29.9582","30.1846","30.411","29.9194","29.4278","28.9362","28.4446","27.953","27.1046","26.2562","25.4078","24.5594","23.711","23.0026","22.2942","",
"Upper middle income","UMC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","81.7545779366536","81.3768016820436","80.4640098550313","78.1539182735793","75.8692619429365","73.7191915692323","71.6757308854001","69.6926472994886","66.4655462816822","63.3716474552151","60.4802722100104","57.7967175978587","55.433861718872","54.6524140507253","53.8440710137045","52.8075098633112","51.4542417069637","49.8355063683906","49.2716807599826","48.6202520677611","47.9750382211683","47.2606229110268","46.5217590268117","46.4986403703229","46.6493213290656","46.9692068330728","47.4164773542095","47.9674409091941","46.6639718068126","45.484765111134","44.4099916947835","43.4880349855959","42.671661554628","42.3187773862449","41.8890090916942","41.2941167129268","40.3956269303478","39.3687838610293","38.7424431248795","37.8721529599421","36.7523743689469","35.4556884966195","33.9213212092345","32.7089446170711","31.7881882382632","31.2798786223607","31.0942009434085","31.3126357718233","32.0666048527063","32.8574465049577","33.4629522444843","33.9217165389985","34.1433257575591","34.0019229653851","33.7866743927556","33.5797326377855","33.3387880594533","33.0671498426361","32.822633656262","32.5374273782424","",
"Uruguay","URY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","62.5858","62.8884","63.191","62.753","62.315","61.877","61.439","61.001","61.8808","62.7606","63.6404","64.5202","65.4","65.845","66.29","66.735","67.18","67.625","66.62","65.615","64.61","63.605","62.6","63.3656","64.1312","64.8968","65.6624","66.428","67.2626","68.0972","68.9318","69.7664","70.601","69.9378","69.2746","68.6114","67.9482","67.285","66.7674","66.2498","65.7322","65.2146","64.697","63.9782","63.2594","62.5406","61.8218","61.103","61.013","60.923","60.833","60.743","60.653","60.2678","59.8826","59.4974","59.1122","58.727","58.2386","57.7502","",
"United States","USA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","81.741","79.185","76.629","74.6802","72.7314","70.7826","68.8338","66.885","65.7818","64.6786","63.5754","62.4722","61.369","59.642","57.915","56.188","54.461","52.734","52.4856","52.2372","51.9888","51.7404","51.492","51.8474","52.2028","52.5582","52.9136","53.269","54.5174","55.7658","57.0142","58.2626","59.511","57.8868","56.2626","54.6384","53.0142","51.39","49.6484","47.9068","46.1652","44.4236","42.682","42.0618","41.4416","40.8214","40.2012","39.581","37.2522","34.9234","32.5946","30.2658","27.937","26.3216","24.7062","23.0908","21.4754","19.86","18.5562","17.2524","",
"Uzbekistan","UZB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.1824","44.7892","45.396","44.9824","44.5688","44.1552","43.7416","43.328","43.0444","42.7608","42.4772","42.1936","41.91","41.439","40.968","40.497","40.026","39.555","39.2126","38.8702","38.5278","38.1854","37.843","38.837","39.831","40.825","41.819","42.813","46.4196","50.0262","53.6328","57.2394","60.846","57.089","53.332","49.575","45.818","42.061","37.3172","32.5734","27.8296","23.0858","18.342","18.295","18.248","18.201","18.154","18.107","19.2436","20.3802","21.5168","22.6534","23.79","23.79","23.79","23.79","23.79","23.79","24.2094","24.6288","",
"St. Vincent and the Grenadines","VCT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","205.4208","203.8684","202.316","199.2872","196.2584","193.2296","190.2008","187.172","182.49","177.808","173.126","168.444","163.762","157.4766","151.1912","144.9058","138.6204","132.335","127.941","123.547","119.153","114.759","110.365","107.3136","104.2622","101.2108","98.1594","95.108","93.6766","92.2452","90.8138","89.3824","87.951","85.5894","83.2278","80.8662","78.5046","76.143","73.8354","71.5278","69.2202","66.9126","64.605","63.4696","62.3342","61.1988","60.0634","58.928","58.044","57.16","56.276","55.392","54.508","53.4104","52.3128","51.2152","50.1176","49.02","48.1898","47.3596","",
"Venezuela, RB","VEN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","131.216","130.356","129.496","127.7648","126.0336","124.3024","122.5712","120.84","118.112","115.384","112.656","109.928","107.2","106.4474","105.6948","104.9422","104.1896","103.437","102.8052","102.1734","101.5416","100.9098","100.278","100.2702","100.2624","100.2546","100.2468","100.239","99.179","98.119","97.059","95.999","94.939","94.771","94.603","94.435","94.267","94.099","93.6986","93.2982","92.8978","92.4974","92.097","91.6574","91.2178","90.7782","90.3386","89.899","89.4832","89.0674","88.6516","88.2358","87.82","87.3234","86.8268","86.3302","85.8336","85.337","84.9792","84.6214","",
"British Virgin Islands","VGB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","152.158","150.614","149.07","153.8776","158.6852","163.4928","168.3004","173.108","171.6492","170.1904","168.7316","167.2728","165.814","154.0646","142.3152","130.5658","118.8164","107.067","102.9326","98.7982","94.6638","90.5294","86.395","85.5306","84.6662","83.8018","82.9374","82.073","81.0626","80.0522","79.0418","78.0314","77.021","74.5186","72.0162","69.5138","67.0114","64.509","61.4968","58.4846","55.4724","52.4602","49.448","49.4754","49.5028","49.5302","49.5576","49.585","48.8174","48.0498","47.2822","46.5146","45.747","42.375","39.003","35.631","32.259","28.887","27.6482","26.4094","",
"Vietnam","VNM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","19.0252","19.1786","19.332","19.36","19.388","19.416","19.444","19.472","19.3898","19.3076","19.2254","19.1432","19.061","19.0126","18.9642","18.9158","18.8674","18.819","19.3076","19.7962","20.2848","20.7734","21.262","22.3484","23.4348","24.5212","25.6076","26.694","28.1168","29.5396","30.9624","32.3852","33.808","32.9962","32.1844","31.3726","30.5608","29.749","29.3812","29.0134","28.6456","28.2778","27.91","28.4872","29.0644","29.6416","30.2188","30.796","31.849","32.902","33.955","35.008","36.061","35.0346","34.0082","32.9818","31.9554","30.929","29.1518","27.3746","",
"Vanuatu","VUT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","107.8976","106.8398","105.782","103.6722","101.5624","99.4526","97.3428","95.233","93.4508","91.6686","89.8864","88.1042","86.322","86.9564","87.5908","88.2252","88.8596","89.494","88.32","87.146","85.972","84.798","83.624","82.4324","81.2408","80.0492","78.8576","77.666","76.0972","74.5284","72.9596","71.3908","69.822","68.2506","66.6792","65.1078","63.5364","61.965","61.292","60.619","59.946","59.273","58.6","57.9142","57.2284","56.5426","55.8568","55.171","54.6456","54.1202","53.5948","53.0694","52.544","51.9226","51.3012","50.6798","50.0584","49.437","48.9082","48.3794","",
"World","WLD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","86.0386973529239","85.8131286344462","85.2656079866645","84.0058669951888","82.8069494340996","81.7770193021578","80.8367418376926","80.006869021458","78.6354854182017","77.2795881765004","76.0441249998107","74.835696485027","73.8684880056961","73.5244768753109","73.1668748043807","72.695317095674","72.0518660602809","71.2561415001529","70.8368353352137","70.3495430305216","69.8602340532449","69.2664280327626","68.6722852099938","68.2947032969992","68.0658159347068","67.9891189602387","67.9946909140344","68.1080830073198","67.1999942598468","66.4088210579029","65.7368217290809","65.1408942046159","64.6542769187443","64.0577560791943","63.3595037510213","62.4782935109961","61.3348926292816","60.0687329116059","58.9845980360593","57.7333698450382","56.3286456258213","54.7733591361587","53.0778592165828","51.6980453090523","50.5243486319961","49.6472609202183","48.9620167169617","48.5556037515044","48.3595687783303","48.1511860560522","47.8061911835916","47.3239814682791","46.7037258016429","45.9152231960609","45.0865458228876","44.2554094872174","43.3599283269789","42.4535128027885","42.0355161175489","41.5776252508054","",
"Samoa","WSM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","77.1474","77.1462","77.145","75.3182","73.4914","71.6646","69.8378","68.011","66.887","65.763","64.639","63.515","62.391","60.809","59.227","57.645","56.063","54.481","52.8972","51.3134","49.7296","48.1458","46.562","45.1276","43.6932","42.2588","40.8244","39.39","38.2458","37.1016","35.9574","34.8132","33.669","35.954","38.239","40.524","42.809","45.094","43.4742","41.8544","40.2346","38.6148","36.995","35.9308","34.8666","33.8024","32.7382","31.674","30.9894","30.3048","29.6202","28.9356","28.251","27.378","26.505","25.632","24.759","23.886","23.2952","22.7044","",
"Kosovo","XKX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","166.734","168.455","170.176","172.7346","175.2932","177.8518","180.4104","182.969","182.7314","182.4938","182.2562","182.0186","181.781","178.9544","176.1278","173.3012","170.4746","167.648","165.89","164.132","162.374","160.616","158.858","157.5798","156.3016","155.0234","153.7452","152.467","151.2216","149.9762","148.7308","147.4854","146.24","139.255","132.27","125.285","118.3","111.315","106.162","101.009","95.856","90.703","85.55","83.76","81.97","80.18","78.39","76.6","74.8144","73.0288","71.2432","69.4576","67.672","66.208","64.744","63.28","61.816","60.352","59.1624","57.9728","",
"South Africa","ZAF","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","79.2902","80.5886","81.887","83.2388","84.5906","85.9424","87.2942","88.646","90.3342","92.0224","93.7106","95.3988","97.087","98.4474","99.8078","101.1682","102.5286","103.889","105.3134","106.7378","108.1622","109.5866","111.011","109.8582","108.7054","107.5526","106.3998","105.247","102.2614","99.2758","96.2902","93.3046","90.319","87.672","85.025","82.378","79.731","77.084","74.8174","72.5508","70.2842","68.0176","65.751","66.0524","66.3538","66.6552","66.9566","67.258","68.2016","69.1452","70.0888","71.0324","71.976","71.1624","70.3488","69.5352","68.7216","67.908","67.8488","67.7896","",
"Zambia","ZMB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","185.1564","187.0312","188.906","189.368","189.83","190.292","190.754","191.216","192.1124","193.0088","193.9052","194.8016","195.698","194.1688","192.6396","191.1104","189.5812","188.052","184.944","181.836","178.728","175.62","172.512","170.3674","168.2228","166.0782","163.9336","161.789","160.9182","160.0474","159.1766","158.3058","157.435","158.01","158.585","159.16","159.735","160.31","160.1972","160.0844","159.9716","159.8588","159.746","157.5886","155.4312","153.2738","151.1164","148.959","146.5064","144.0538","141.6012","139.1486","136.696","133.3792","130.0624","126.7456","123.4288","120.112","118.3048","116.4976","",
